timestamp,machine_id,status,cycle_time_ms,output_count,defect_flag
2026-05-04 18:38:02,M09,Running,1548,10,False
2025-08-12 21:12:36,M07,Running,1646,9,False
2026-07-23 09:43:16,M08,Running,1945,9,False
2026-05-29 09:01:29,M05,Running,2385,12,False
2026-07-10 21:24:57,M03,Idle,2150,2,False
2026-06-05 18:52:45,M08,Running,1131,2,False
2026-07-20 14:39:45,M07,Running,2440,9,False
2025-09-21 02:59:39,M01,Running,2102,1,False
2026-06-09 00:55:57,M03,Running,2029,7,False
2026-01-22 20:10:42,M05,Running,963,10,True
2025-11-03 17:16:33,M07,Idle,1620,10,False
2025-10-18 00:54:40,M05,Running,2023,1,False
2026-06-19 00:22:32,M03,Running,1699,1,False
2026-05-07 23:53:47,M09,Running,868,13,False
2026-02-27 21:14:41,M09,Running,2059,3,False
2026-02-07 03:26:50,M06,Running,800,3,False
2025-08-30 05:35:52,M05,Running,1523,11,False
2026-03-15 04:55:37,M10,Running,831,12,False
2025-11-15 12:13:29,M02,Running,2287,14,False
2026-08-02 00:58:08,M10,Running,2470,5,False
2026-07-06 04:35:47,M04,Running,1627,10,True
2025-09-26 20:40:21,M03,Running,1018,9,False
2026-02-04 00:03:40,M05,Running,1039,13,False
2025-10-01 12:20:20,M05,Idle,2465,13,False
2026-06-17 23:16:21,M08,Maintenance,1953,8,False
2026-02-07 04:19:02,M06,Maintenance,1739,11,False
2026-04-26 23:48:14,M10,Idle,1787,2,False
2026-03-05 00:02:11,M07,Running,1251,11,False
2026-03-15 19:05:23,M06,Running,1523,9,False
2026-03-29 23:32:47,M05,Running,990,7,False
2025-12-11 22:57:35,M06,Running,1165,8,False
2026-05-31 00:58:08,M04,Idle,1351,3,False
2026-07-22 22:13:13,M04,Running,1208,4,False
2026-01-29 14:36:42,M05,Running,1215,14,False
2026-04-05 15:51:43,M10,Running,2395,2,False
2026-06-23 05:56:23,M02,Running,2158,8,False
2026-05-17 01:38:52,M09,Maintenance,1787,6,False
2026-07-23 03:45:37,M08,Idle,1976,14,False
2026-02-22 18:24:07,M03,Maintenance,1846,5,False
2026-01-23 11:02:26,M10,Running,1876,13,False
2026-06-29 06:59:39,M09,Running,1511,7,False
2026-07-28 22:01:38,M03,Running,1046,12,False
2026-03-11 12:03:55,M06,Running,824,11,False
2026-01-30 21:44:40,M10,Running,1540,10,False
2026-07-25 04:06:51,M03,Running,1285,5,False
2025-10-11 12:59:16,M10,Running,1176,8,False
2026-05-26 12:53:58,M07,Running,1562,6,False
2026-07-11 07:14:35,M05,Running,1970,3,False
2026-02-11 01:48:54,M04,Idle,2276,5,False
2026-02-01 12:28:58,M09,Running,1580,4,False
2025-11-19 09:22:08,M03,Running,819,3,False
2026-05-29 16:35:46,M03,Maintenance,2091,9,False
2025-11-14 17:58:11,M06,Running,1414,5,False
2026-07-02 21:37:05,M10,Running,1002,12,False
2026-04-15 08:57:50,M04,Idle,1775,14,False
2025-11-26 10:15:27,M08,Running,1332,6,False
2026-06-04 03:25:46,M09,Idle,1327,6,True
2026-06-08 17:59:00,M02,Running,2191,10,False
2026-03-01 04:23:42,M10,Running,1902,3,False
2026-02-14 22:18:00,M05,Running,2178,9,False
2026-04-11 03:14:50,M08,Idle,1580,10,False
2025-11-11 15:27:42,M03,Idle,2111,13,False
2025-11-25 08:57:44,M07,Running,1970,7,False
2026-01-28 13:26:18,M02,Running,1503,4,False
2025-09-09 19:43:32,M05,Running,2039,11,False
2026-05-14 20:14:55,M08,Running,1543,12,False
2025-11-29 16:42:28,M08,Running,1176,14,True
2025-11-09 19:10:01,M04,Running,2323,12,False
2025-11-24 06:05:49,M04,Running,1010,2,False
2025-12-19 03:51:16,M08,Running,853,13,False
2025-12-12 21:26:15,M02,Running,2065,3,False
2026-07-23 13:08:31,M07,Running,1306,12,False
2026-03-08 12:06:44,M03,Running,1149,1,True
2025-09-11 00:34:00,M06,Idle,1466,14,False
2025-10-03 11:16:06,M09,Idle,1923,8,False
2025-10-08 07:22:20,M09,Running,2023,8,False
2025-11-08 13:02:30,M10,Running,2110,11,False
2026-01-06 11:40:34,M06,Running,1265,13,False
2026-05-07 05:36:34,M05,Running,1332,3,False
2025-10-09 01:46:36,M01,Running,2352,14,False
2026-05-12 01:49:56,M05,Running,817,12,False
2025-11-01 19:42:50,M08,Running,2368,7,False
2025-09-04 16:11:05,M10,Running,814,9,False
2026-01-18 20:22:39,M07,Idle,1695,7,False
2026-01-16 00:37:48,M07,Idle,1251,5,False
2025-12-17 05:34:00,M04,Running,2438,15,False
2026-03-09 11:01:51,M05,Running,2321,9,False
2026-02-07 16:15:28,M07,Running,940,3,False
2026-01-19 04:49:31,M02,Running,2065,8,False
2025-09-03 21:53:13,M10,Running,1456,1,False
2025-10-30 01:21:53,M09,Running,1009,5,False
2026-06-30 04:38:13,M08,Running,1276,2,False
2026-01-20 21:33:00,M08,Running,1660,5,False
2026-01-08 23:42:56,M08,Maintenance,1749,12,False
2026-07-28 03:14:04,M06,Running,2337,3,False
2026-06-05 16:32:42,M07,Running,1762,3,False
2026-03-25 13:32:35,M05,Idle,2496,1,False
2026-05-07 20:16:21,M04,Running,1707,4,False
2025-08-18 07:34:46,M01,Running,2305,13,False
2026-07-09 10:50:59,M04,Running,2195,5,False
2026-07-18 17:50:37,M03,Running,886,12,False
2026-06-04 01:23:14,M09,Running,1785,11,False
2026-03-22 07:21:05,M06,Idle,2165,4,False
2026-01-05 10:56:12,M04,Running,1464,1,False
2026-02-11 23:18:07,M05,Running,1610,13,False
2025-08-13 00:29:02,M01,Running,2214,8,False
2025-12-25 08:09:29,M03,Running,983,4,False
2025-12-04 16:48:00,M02,Running,1493,15,False
2026-05-30 08:25:32,M01,Running,2120,3,False
2026-01-09 04:28:03,M02,Running,1276,6,False
2026-07-08 04:14:24,M06,Idle,1698,12,False
2026-07-23 00:13:48,M07,Running,1075,5,False
2026-07-01 07:05:03,M08,Running,1944,5,False
2026-01-20 11:05:24,M08,Running,1182,9,False
2026-03-07 18:06:28,M08,Running,2026,15,False
2026-05-28 00:52:46,M03,Running,1117,8,False
2026-05-23 00:48:51,M05,Running,1729,1,False
2026-03-10 19:51:02,M09,Running,1179,15,True
2026-06-17 08:50:25,M06,Running,1289,6,False
2026-04-02 00:15:00,M09,Idle,1188,9,False
2026-07-25 09:44:12,M09,Running,1379,6,False
2025-11-04 09:05:53,M06,Running,1871,11,False
2026-02-16 08:09:25,M03,Running,864,4,False
2025-11-03 22:41:11,M04,Running,1969,11,False
2025-11-24 17:28:12,M08,Running,2236,10,False
2026-01-26 23:48:51,M06,Running,2270,2,True
2026-02-15 08:02:24,M04,Running,963,8,False
2025-08-22 00:03:34,M01,Running,2322,15,False
2026-01-08 17:56:25,M06,Running,919,14,False
2025-12-19 06:28:58,M09,Running,944,14,False
2026-04-27 11:52:57,M04,Maintenance,998,2,False
2026-05-01 11:35:23,M09,Running,1195,9,False
2026-06-16 16:45:15,M10,Running,1166,9,False
2026-01-14 18:01:59,M07,Running,2369,11,False
2026-05-18 23:23:17,M08,Running,1674,15,False
2025-10-13 19:51:25,M03,Running,1833,6,False
2026-07-03 03:36:33,M09,Maintenance,1707,15,False
2026-02-08 05:55:13,M06,Running,1464,14,False
2026-08-02 20:16:39,M07,Idle,1462,10,False
2025-09-29 07:06:21,M09,Running,2368,9,False
2026-04-09 09:23:01,M05,Running,1726,8,False
2026-03-06 03:55:18,M01,Running,1382,10,True
2025-08-21 04:52:26,M03,Maintenance,1418,1,False
2026-07-28 22:43:05,M04,Running,1444,1,False
2026-01-10 18:03:48,M05,Idle,1847,9,False
2026-03-28 14:22:08,M10,Running,877,8,False
2026-03-17 22:02:35,M03,Running,1992,4,False
2026-04-25 05:08:03,M05,Running,1618,10,False
2025-08-21 06:08:16,M02,Running,2423,8,False
2025-09-12 07:58:32,M10,Idle,995,10,False
2026-04-17 08:23:22,M01,Running,1980,7,False
2026-01-24 04:29:21,M01,Idle,1484,6,False
2025-10-02 10:20:22,M07,Running,1046,14,False
2026-07-13 09:10:07,M10,Idle,2098,13,False
2026-02-06 00:52:12,M01,Running,884,6,False
2025-10-20 07:21:57,M03,Running,2229,4,False
2025-08-30 06:12:55,M07,Maintenance,2341,10,False
2025-11-19 18:21:40,M02,Running,1393,13,False
2026-01-04 23:01:57,M03,Running,1774,10,False
2025-12-15 20:40:35,M09,Running,974,7,False
2025-10-31 22:20:43,M03,Running,1784,9,False
2026-02-03 07:38:00,M07,Running,1201,9,False
2025-12-15 15:57:08,M09,Running,946,5,False
2025-12-19 19:15:42,M06,Running,1979,2,False
2026-06-02 08:42:13,M07,Running,1513,4,False
2026-07-18 08:22:03,M10,Running,2376,5,False
2026-01-04 23:14:27,M06,Running,2444,8,False
2025-11-26 19:04:05,M08,Running,2475,4,False
2026-05-29 18:46:05,M06,Running,2291,14,False
2026-06-29 19:37:29,M01,Running,2071,15,False
2026-01-21 10:47:51,M05,Running,2220,13,False
2025-11-16 16:52:10,M08,Running,1479,4,False
2026-06-30 23:27:44,M04,Running,1871,13,False
2025-09-11 12:57:00,M08,Running,1089,12,False
2026-02-09 09:06:21,M01,Running,2158,9,True
2025-08-18 06:11:38,M03,Running,1211,13,False
2026-05-28 14:56:26,M05,Running,2140,1,False
2026-03-08 05:16:42,M05,Running,2151,6,False
2025-08-30 23:00:05,M01,Running,2129,7,False
2025-12-24 15:23:43,M07,Running,2253,2,False
2025-11-05 19:25:50,M08,Idle,1888,2,False
2026-04-20 05:18:38,M09,Maintenance,1948,15,False
2025-09-06 09:05:53,M01,Running,1884,5,False
2026-06-10 03:08:54,M07,Running,837,6,False
2026-04-20 20:19:20,M06,Running,1283,9,False
2025-08-26 08:45:41,M01,Running,1592,15,False
2026-05-30 15:29:29,M01,Idle,1373,4,False
2025-08-22 18:44:56,M07,Running,979,12,False
2025-11-14 18:22:33,M10,Idle,2205,4,False
2025-10-27 03:42:17,M10,Running,1439,15,False
2026-07-02 15:42:30,M08,Running,1223,11,False
2025-08-18 15:29:02,M09,Running,1214,14,False
2026-04-09 00:47:48,M09,Idle,1680,15,False
2025-10-08 21:50:06,M03,Running,1956,15,False
2025-11-11 08:55:43,M02,Running,2273,2,False
2025-09-28 17:59:36,M03,Running,2367,6,False
2026-02-10 15:26:15,M07,Maintenance,1421,8,False
2026-04-27 17:20:14,M05,Running,1184,2,False
2025-09-24 03:42:55,M01,Running,2053,10,False
2026-03-17 18:06:21,M10,Running,2021,4,False
2025-11-03 09:06:19,M01,Running,2209,13,False
2026-02-07 07:57:34,M09,Idle,1760,12,False
2026-05-09 09:00:52,M03,Idle,1806,8,False
2025-11-18 05:53:34,M04,Running,1636,13,False
2026-06-04 13:32:13,M05,Maintenance,1255,12,False
2025-12-31 23:52:51,M04,Running,935,3,False
2025-10-14 21:26:12,M08,Idle,1803,12,False
2026-04-03 00:51:28,M08,Idle,1675,7,False
2026-04-03 13:29:07,M10,Running,1579,12,False
2026-05-28 04:42:03,M10,Idle,1971,10,False
2026-05-16 17:06:11,M01,Running,1724,8,False
2025-09-24 05:03:08,M01,Idle,1303,9,False
2026-06-08 19:04:27,M01,Running,1857,13,False
2026-06-24 21:58:08,M01,Running,1700,7,False
2025-10-13 07:56:11,M05,Running,1665,5,False
2025-12-09 12:37:17,M01,Running,1091,8,False
2025-09-21 17:04:55,M08,Running,1825,2,False
2026-03-23 11:15:40,M10,Idle,2225,9,False
2025-08-20 16:52:07,M07,Running,851,3,False
2026-08-06 11:23:04,M04,Idle,984,5,False
2025-12-09 21:10:51,M03,Running,1053,2,False
2026-03-22 08:20:35,M08,Running,974,9,False
2026-04-30 18:51:46,M09,Running,1127,7,False
2026-07-29 08:56:44,M01,Running,1486,10,False
2026-01-03 11:38:34,M03,Running,1096,3,False
2026-01-11 18:36:57,M01,Running,1433,12,False
2026-05-15 09:56:55,M08,Running,1170,2,False
2025-10-26 18:05:46,M04,Running,2367,5,True
2025-09-09 05:52:01,M08,Idle,1913,13,True
2026-03-28 16:16:50,M08,Running,2005,11,False
2026-05-05 22:31:17,M07,Running,2031,10,True
2026-06-29 07:01:02,M09,Running,2087,9,False
2026-04-11 07:51:05,M04,Running,1103,1,False
2025-11-13 01:02:56,M01,Running,866,11,False
2025-09-19 07:19:03,M10,Running,979,1,False
2026-05-08 11:50:18,M03,Running,1382,10,False
2026-06-06 17:34:20,M10,Running,1951,3,False
2025-12-05 20:28:58,M10,Running,873,2,False
2026-07-06 22:50:09,M06,Running,1576,14,False
2026-05-03 11:17:06,M07,Idle,932,5,False
2026-03-31 21:46:13,M02,Running,1362,6,False
2026-06-19 13:35:36,M09,Running,1228,10,False
2025-09-26 17:50:36,M10,Running,2088,9,False
2026-06-15 22:54:14,M08,Running,2038,15,False
2026-03-18 12:24:08,M05,Running,1448,5,False
2026-06-10 16:13:07,M10,Running,1065,10,False
2025-08-26 16:19:14,M09,Running,1819,8,False
2025-12-23 13:42:08,M10,Running,1394,4,True
2026-03-05 15:04:27,M01,Running,2431,2,False
2026-01-24 02:18:03,M04,Running,1649,7,True
2026-04-24 15:21:15,M06,Running,2105,4,True
2026-01-01 15:29:58,M04,Running,1321,13,False
2025-09-06 12:15:07,M05,Running,1463,13,True
2026-02-23 05:25:29,M06,Running,2283,10,False
2026-04-19 05:04:09,M01,Idle,1197,6,False
2025-12-21 06:02:01,M08,Idle,2432,1,False
2025-08-15 15:27:18,M08,Running,1743,15,False
2026-07-06 16:08:50,M06,Running,2467,7,False
2026-01-20 20:45:35,M01,Idle,1413,10,False
2026-06-26 02:12:29,M06,Running,838,4,False
2026-02-17 02:32:22,M06,Running,2429,6,False
2025-09-20 17:13:19,M03,Running,863,6,False
2026-01-26 02:15:34,M09,Idle,1969,10,False
2025-12-29 09:21:56,M10,Running,2402,13,False
2026-04-14 13:36:40,M06,Running,1356,7,False
2026-07-22 23:36:36,M04,Running,2498,5,False
2026-06-28 13:38:26,M05,Running,1566,13,True
2026-02-05 06:36:35,M04,Idle,1708,9,True
2026-05-12 10:07:22,M08,Idle,1115,4,False
2025-10-09 03:30:34,M08,Running,1872,5,False
2026-01-26 20:33:46,M03,Running,1001,14,False
2025-10-18 03:14:38,M09,Running,1071,4,False
2026-05-22 16:59:47,M08,Running,1869,2,True
2026-03-01 08:33:38,M01,Running,2017,14,False
2026-04-20 08:13:52,M08,Idle,1011,9,False
2025-11-23 14:52:44,M05,Running,2353,5,False
2026-04-06 22:14:52,M04,Running,1194,5,False
2026-06-20 14:29:28,M06,Running,2174,2,False
2026-08-02 20:59:11,M03,Running,831,10,False
2026-03-07 17:39:49,M02,Running,1517,9,False
2026-06-07 13:42:36,M03,Idle,2446,5,False
2026-02-14 12:03:07,M03,Running,2055,15,False
2026-02-07 06:27:58,M08,Running,859,8,False
2026-01-26 21:22:37,M01,Running,910,2,False
2026-06-27 09:55:58,M03,Running,2013,11,False
2026-05-21 15:11:12,M08,Running,1439,6,False
2026-03-28 19:47:32,M09,Running,2347,13,False
2025-11-22 23:09:22,M03,Running,2443,15,False
2025-12-13 21:37:30,M02,Running,2201,11,False
2026-07-07 12:04:14,M08,Running,1258,3,False
2025-11-14 01:42:33,M10,Running,1544,7,False
2026-06-29 08:30:10,M06,Running,1465,8,False
2026-08-08 16:50:09,M02,Running,1519,8,False
2025-09-13 09:17:07,M03,Running,1513,10,False
2025-11-27 01:19:41,M09,Running,2474,12,False
2026-07-19 02:55:36,M06,Running,945,13,False
2026-02-01 19:18:28,M08,Running,1646,4,False
2025-11-13 10:30:02,M09,Running,1787,7,False
2026-05-29 04:28:28,M04,Idle,2010,7,False
2026-02-07 04:55:31,M07,Running,1500,9,False
2026-03-20 00:54:44,M03,Running,959,12,False
2026-04-04 18:13:56,M10,Idle,1034,10,False
2026-04-27 05:29:47,M06,Running,2483,8,False
2026-01-04 21:57:53,M07,Running,1022,11,False
2025-12-19 08:58:20,M07,Running,2120,11,False
2025-08-21 21:01:55,M04,Idle,1989,15,False
2026-02-18 16:47:56,M01,Running,2153,3,False
2026-07-07 04:59:02,M05,Running,1983,8,False
2025-12-14 22:52:48,M06,Running,2426,15,False
2025-10-20 08:23:56,M07,Running,1505,2,False
2026-02-16 01:49:24,M10,Maintenance,1627,14,False
2025-11-01 02:37:44,M05,Running,1924,1,True
2025-12-26 12:44:13,M09,Idle,1535,2,False
2026-06-16 13:51:54,M01,Running,2238,10,False
2025-11-19 01:32:51,M06,Running,1631,7,False
2025-12-20 21:42:59,M04,Running,1772,3,False
2025-11-27 08:08:04,M07,Idle,1537,14,False
2026-07-18 14:42:19,M05,Maintenance,2172,3,False
2026-03-30 06:05:45,M02,Running,1094,12,False
2026-05-10 01:02:05,M07,Maintenance,1078,2,False
2026-07-18 12:43:25,M07,Idle,2415,12,False
2025-11-26 00:32:18,M07,Running,1730,9,False
2026-03-14 13:52:35,M08,Running,1262,3,False
2025-08-14 16:08:37,M01,Running,2296,4,False
2026-02-27 08:50:36,M05,Running,1918,10,False
2025-10-23 22:18:12,M01,Running,2243,6,False
2025-09-12 23:29:57,M08,Maintenance,963,3,False
2025-11-12 11:07:48,M09,Maintenance,2337,13,False
2026-05-17 09:06:39,M09,Running,2049,2,False
2026-01-15 13:42:47,M02,Running,1904,13,False
2026-02-16 11:24:15,M10,Running,1503,9,False
2026-03-14 08:08:45,M08,Running,1760,10,False
2026-06-01 04:08:07,M07,Running,2434,5,False
2025-11-12 01:30:36,M01,Running,2023,12,False
2026-05-05 22:28:27,M10,Running,2088,8,False
2026-02-11 15:02:16,M10,Running,1397,13,False
2026-04-18 13:46:47,M01,Running,968,3,False
2026-05-14 04:22:50,M05,Running,2061,5,False
2026-02-17 08:18:54,M05,Running,1028,10,False
2026-01-31 18:49:05,M10,Running,2149,8,False
2026-06-14 16:11:55,M03,Running,2235,4,False
2025-08-17 10:14:50,M09,Idle,1502,2,False
2025-09-15 20:50:55,M10,Idle,1115,14,False
2025-12-03 00:00:10,M07,Running,1287,11,False
2025-11-04 18:57:24,M03,Running,2303,14,False
2026-01-14 18:49:13,M05,Running,1037,1,False
2026-05-06 09:27:08,M07,Running,1775,12,False
2025-11-13 05:17:49,M09,Running,2199,12,False
2025-12-07 15:34:32,M05,Running,1690,1,False
2026-04-25 14:05:04,M08,Running,1446,9,False
2026-03-24 14:01:10,M01,Running,1888,11,False
2026-01-01 01:02:54,M07,Running,2135,14,False
2026-02-10 12:38:09,M05,Running,1001,5,False
2026-03-13 16:16:13,M07,Running,2182,12,False
2026-03-04 22:04:46,M10,Running,1864,6,False
2025-12-22 05:34:47,M03,Running,821,11,True
2026-01-22 23:30:41,M02,Running,1000,9,False
2026-05-27 10:09:02,M08,Running,2285,5,False
2026-03-12 11:31:15,M01,Running,988,1,False
2025-12-17 04:43:37,M04,Maintenance,2106,2,False
2025-12-25 08:38:25,M02,Running,2038,3,False
2026-05-10 16:36:41,M10,Idle,1178,15,False
2026-02-02 22:44:27,M03,Running,1756,11,False
2025-11-23 22:39:09,M08,Idle,1366,13,False
2025-12-07 19:27:43,M06,Running,2398,2,False
2025-11-16 08:46:50,M01,Running,1481,1,False
2025-11-08 06:17:56,M05,Running,942,8,False
2025-09-26 14:07:22,M04,Running,1165,11,False
2026-05-17 20:23:09,M03,Running,1683,4,False
2025-10-24 12:32:39,M02,Idle,2265,5,False
2025-12-11 06:38:55,M02,Running,2290,5,False
2025-09-26 03:51:34,M01,Idle,1104,11,False
2026-05-26 05:40:55,M01,Running,1345,3,False
2026-03-06 20:08:33,M07,Running,1855,12,False
2026-06-02 17:39:02,M08,Running,1627,14,False
2026-05-05 18:19:09,M02,Running,806,7,False
2025-10-21 15:15:00,M08,Running,1896,15,False
2025-10-24 02:49:11,M06,Running,1620,1,False
2025-11-02 18:22:46,M02,Running,1496,2,False
2026-05-24 13:49:22,M05,Running,1161,9,True
2026-02-14 18:35:11,M07,Running,1412,12,False
2025-11-26 02:41:30,M02,Running,1535,8,False
2026-05-19 03:09:01,M08,Running,1086,1,False
2026-03-27 16:52:36,M10,Running,1596,2,False
2026-06-01 23:10:47,M05,Running,2462,8,False
2026-03-02 11:29:55,M01,Running,914,6,False
2026-03-30 12:01:17,M01,Running,1233,13,False
2025-11-28 15:16:03,M09,Running,2188,14,False
2025-09-18 18:29:59,M03,Running,1277,15,False
2026-06-30 02:11:14,M03,Running,839,8,False
2025-10-25 02:50:08,M10,Running,2236,11,False
2025-12-03 18:44:44,M03,Running,1429,14,False
2025-11-07 01:49:31,M08,Running,2010,2,False
2025-12-28 21:11:02,M02,Running,2018,13,False
2025-10-19 10:02:42,M02,Idle,1672,6,False
2025-12-06 02:52:00,M07,Running,2201,10,False
2025-08-16 05:24:03,M06,Idle,2424,4,False
2026-05-12 16:44:21,M10,Running,929,2,False
2026-03-06 04:01:42,M07,Running,1557,9,False
2025-09-28 21:22:02,M04,Idle,883,3,False
2025-11-25 06:17:43,M10,Running,1123,1,False
2025-08-28 09:45:56,M02,Running,1167,15,False
2025-08-31 21:44:52,M10,Idle,1652,12,False
2026-03-13 15:12:28,M08,Running,1222,3,False
2025-12-02 04:26:22,M09,Running,1289,3,False
2026-05-08 13:55:47,M01,Running,2268,8,False
2025-09-28 18:32:19,M02,Running,2402,5,False
2026-04-15 10:54:16,M01,Running,1193,2,False
2026-07-14 00:10:25,M02,Running,2358,9,False
2026-05-30 02:03:36,M08,Running,2150,4,False
2026-02-17 08:50:58,M04,Running,1105,11,False
2025-09-19 13:42:53,M08,Running,1127,11,False
2026-07-15 15:51:58,M01,Running,1383,4,False
2025-08-15 11:51:01,M06,Running,2353,8,True
2026-03-21 16:11:41,M01,Idle,1160,3,False
2025-11-29 03:45:47,M08,Running,945,15,False
2026-02-09 00:37:30,M08,Running,1467,7,False
2026-02-12 15:28:06,M06,Running,1025,6,False
2026-01-28 18:59:43,M04,Running,1209,7,False
2025-12-21 01:08:17,M02,Running,1792,1,False
2025-10-21 07:55:21,M03,Running,2048,8,False
2025-08-30 16:23:39,M06,Running,2274,4,False
2025-11-16 18:47:51,M05,Running,1060,1,False
2026-07-11 09:22:07,M01,Running,1027,14,False
2026-02-12 06:17:14,M07,Running,1503,4,False
2025-09-24 00:53:52,M10,Running,2427,11,False
2026-06-26 00:12:06,M03,Running,1932,14,False
2025-09-05 02:34:24,M07,Idle,1801,14,False
2026-01-13 08:23:33,M10,Running,1747,5,True
2026-02-17 16:56:19,M07,Running,1305,4,False
2025-09-08 12:01:28,M10,Running,2011,3,False
2026-03-22 19:45:20,M01,Running,890,1,False
2026-04-12 04:23:16,M09,Running,1887,7,False
2026-05-04 07:42:57,M02,Running,1292,2,False
2025-08-31 13:12:05,M01,Running,1632,4,False
2025-10-08 15:43:36,M05,Running,985,1,False
2025-10-07 16:09:03,M05,Running,1740,14,False
2026-06-21 17:55:14,M10,Running,1731,8,False
2026-03-17 07:34:25,M07,Running,1558,11,False
2025-12-06 17:28:51,M01,Idle,944,7,False
2025-09-12 19:28:19,M06,Running,1407,7,False
2025-11-15 02:50:09,M10,Running,2427,4,False
2025-09-25 17:34:37,M02,Running,1487,12,False
2026-03-15 11:08:46,M09,Idle,2181,6,False
2026-06-03 14:39:28,M02,Running,1753,10,True
2026-01-19 08:33:05,M06,Running,1944,12,False
2026-04-03 04:49:07,M04,Running,1485,4,False
2026-03-30 05:50:00,M08,Running,2340,10,False
2026-06-13 19:46:02,M04,Running,2358,4,False
2026-04-07 21:36:19,M05,Running,1666,5,False
2025-11-06 09:05:06,M06,Running,1795,9,False
2026-06-07 23:30:59,M02,Running,1889,11,False
2026-03-01 16:15:27,M05,Running,1553,13,False
2026-01-05 10:54:31,M02,Running,1737,2,False
2026-02-01 16:37:39,M03,Running,957,2,False
2026-07-29 13:24:11,M02,Running,1816,3,False
2026-01-29 15:59:14,M09,Maintenance,846,5,False
2025-12-04 05:03:38,M09,Idle,1770,6,False
2026-07-10 18:51:46,M01,Running,928,1,False
2026-03-27 06:58:49,M04,Idle,1864,11,False
2026-01-24 06:30:44,M10,Running,2123,13,False
2025-12-07 07:52:43,M10,Running,1885,14,False
2026-03-19 13:32:21,M08,Running,1070,15,False
2026-04-08 21:55:22,M03,Running,1264,8,False
2025-09-03 02:54:56,M05,Running,896,3,False
2026-04-04 11:42:01,M08,Maintenance,2066,15,False
2026-05-25 03:39:39,M09,Running,1159,14,False
2025-09-18 06:27:09,M03,Running,1039,1,False
2026-06-02 22:45:13,M10,Running,1333,6,False
2025-10-30 10:15:08,M09,Running,2163,6,False
2026-04-10 15:45:04,M03,Running,1905,3,False
2025-10-31 16:25:33,M02,Idle,1628,15,False
2025-11-21 12:12:33,M03,Idle,1455,3,True
2026-04-24 05:09:54,M09,Maintenance,1478,11,False
2025-09-11 06:15:02,M08,Idle,2344,10,False
2025-10-10 17:24:24,M10,Running,1705,6,False
2025-11-11 21:14:02,M08,Idle,1085,11,False
2025-10-17 05:35:17,M05,Running,2064,14,False
2026-03-13 02:28:09,M06,Running,912,10,False
2025-09-08 21:11:02,M10,Running,2400,15,False
2025-10-10 12:31:06,M04,Running,1902,14,False
2025-08-11 18:28:05,M02,Maintenance,1607,4,False
2026-01-16 09:11:18,M10,Running,914,15,False
2026-02-01 16:31:38,M07,Running,1675,6,False
2026-05-05 10:55:59,M01,Running,1519,5,False
2026-03-29 08:15:00,M09,Running,2290,15,False
2026-02-09 05:25:49,M07,Idle,1391,3,False
2025-12-01 20:15:43,M07,Running,1648,3,False
2025-08-23 09:45:14,M10,Running,1225,5,False
2025-11-08 15:02:36,M09,Maintenance,935,15,False
2025-11-30 14:51:38,M07,Running,1638,11,False
2026-05-12 06:50:04,M07,Running,1746,12,False
2025-11-28 12:39:17,M03,Running,1581,5,False
2026-05-10 17:50:51,M01,Idle,1418,14,False
2026-07-10 13:38:38,M08,Running,1749,4,True
2026-02-03 01:24:26,M01,Running,1414,11,False
2025-09-07 08:58:19,M08,Running,2163,15,False
2026-05-04 16:25:13,M03,Running,2208,11,False
2025-11-09 09:11:46,M02,Running,1809,2,False
2026-08-04 13:00:13,M06,Running,1958,7,False
2025-11-21 11:21:23,M08,Maintenance,2475,2,False
2026-06-12 16:37:04,M10,Running,1331,3,False
2026-06-14 00:29:31,M03,Running,2219,3,False
2026-04-10 11:29:29,M01,Running,1659,11,False
2026-03-27 18:45:57,M06,Running,1397,9,False
2026-04-24 12:12:04,M02,Running,2369,11,False
2026-06-18 22:28:21,M02,Running,1142,9,False
2026-08-08 07:56:57,M06,Idle,2202,13,False
2025-10-26 13:20:14,M06,Running,1987,6,False
2026-01-22 20:06:39,M01,Running,1376,6,False
2025-09-24 07:19:16,M07,Running,1133,2,False
2026-03-10 05:13:04,M09,Running,1185,13,False
2025-11-06 00:54:16,M10,Running,1876,14,False
2026-04-19 05:55:18,M09,Running,2443,2,False
2025-10-07 14:12:37,M02,Running,1068,15,True
2026-07-29 12:32:13,M06,Running,1542,3,False
2025-11-21 21:24:09,M10,Running,1500,3,False
2026-06-27 18:17:22,M01,Running,1042,4,False
2025-10-04 23:16:00,M03,Running,1429,3,False
2025-09-07 11:06:59,M02,Running,2362,13,False
2025-09-02 21:23:43,M01,Running,2351,7,True
2025-10-14 04:02:27,M02,Running,2151,9,False
2026-06-14 13:21:44,M08,Running,1318,1,False
2025-12-08 04:40:42,M01,Running,2402,2,False
2026-03-29 19:44:27,M04,Running,1209,3,False
2026-05-28 14:19:13,M01,Running,2328,5,False
2026-06-26 20:00:18,M06,Running,1825,13,False
2026-03-19 18:55:22,M04,Running,939,2,False
2026-08-03 11:39:55,M01,Running,2265,4,False
2025-11-30 19:34:27,M03,Idle,1900,1,False
2026-01-28 06:44:07,M02,Idle,1832,14,False
2025-09-28 00:35:19,M06,Running,1179,8,False
2026-02-08 18:06:37,M02,Running,1526,7,False
